STATE,Pesticide Code,Pesticide Name,Total_Concentration
TX,736,Fluridone,0.0143
TX,740,Bensulide oxygen analog,0.0395
TX,745,Fenamiphos sulfone,0.0944
TX,746,Fenamiphos sulfoxide,0.378
TX,769,Azinphos methyl oxygen analog,0.01
TX,772,Chlorpyrifos oxygen analog,0.005
TX,779,Parathion methyl oxygen analog,0.005
TX,780,Tebuthiuron,82.45
TX,781,Cyfluthrin,46.3517
TX,785,Desisopropyl atrazine,307.462
TX,786,Desmedipham,0.045
TX,804,Tricyclazole,0.1528
TX,808,Fenpropathrin,43.456
TX,848,Phenothrin,0.005
TX,855,Isoprothiolane,0.26
TX,856,Fenobucarb (BPMC),0.0054
TX,877,Cymoxanil,0.263
TX,886,Fenpropimorph,0.0287
TX,900,Endosulfan I,19.3179
TX,901,Endosulfan II,19.2714
TX,902,Endosulfan sulfate,45.4979
TX,906,"DDT p,p'",0.3254
TX,907,"DDT o,p'",0.1799
TX,908,"DDD p,p'",1.015
TX,909,"DDD o,p'",0.1413
TX,910,"DDE p,p'",14.7055
TX,911,"DDE o,p'",0.0129
TX,930,Bifenthrin,41.1064
TX,942,Prometon,969.523
TX,943,Thiodicarb,0.005
TX,948,Abamectin,0.244
TX,956,Penconazole,0.0539
TX,964,Desethyl atrazine,2275.516
TX,967,Imidacloprid,112.639
TX,A22,Cyproconazole,0.0063999999999999994
TX,A30,Fenbuconazole,8.225
TX,A42,Mecoprop (MCPP),4.5
TX,A46,Oxadixyl,0.033
TX,A47,Oxamyl oxime,18.6369
TX,A58,Tebuconazole,105.7743
TX,A61,Triflumizole,4.8763
TX,A82,Fipronil,0.11249999999999999
TX,A84,Fipronil sulfone (MB46136),0.0108
TX,AAD,SD-31723,0.036000000000000004
TX,ABB,Spinosad,8.4049
TX,ABC,Spinosad A,13.299100000000001
TX,ABD,Spinosad D,2.3345000000000002
TX,ABF,Pymetrozine,0.8511
TX,ABG,Tebufenozide,8.2964
TX,ABQ,Alachlor oxanilic acid (OA),2.5
TX,ACB,Imazapyr,1.665
TX,ACD,Imazethapyr,70.0
TX,ACG,Metolachlor ethanesulfonic acid (ESA),310.597
TX,ACH,Metolachlor oxanilic acid (OA),269.928
TX,ACI,Metsulfuron methyl,2.498
TX,ACP,Sulfometuron methyl,50.0
TX,ACV,Methoprene,0.6990000000000001
TX,ADC,Prallethrin,2.231
TX,ADD,Dimethenamid,0.002
TX,ADE,Esfenvalerate+Fenvalerate Total,4.2729
TX,ADG,Indoxacarb,9.5653
TX,ADH,Cyphenothrin,1.5
TX,ADI,Etofenprox,0.2009
TX,ADW,Triazole alanine (TA),3.523
TX,ADX,Triazole acetic acid (TAA),1.0108
TX,AED,Hydroxy atrazine,1901.868
TX,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",13.1729
TX,AEM,"Cyhalothrin, Lambda",3.0381
TX,AEN,"Cyhalothrin, Lambda epimer R157836",0.03
TX,AEP,Clothianidin,14.8564
TX,AES,Methoxyfenozide,179.9897
TX,AEV,Sethoxydim,0.0033
TX,AEW,Famoxadone,20.3541
TX,AFM,Flutriafol,3.2705
TX,AFO,Dinotefuran,15.0356
TX,AFS,Fenpyroximate,6.3407
TX,AFU,Propamocarb hydrochloride,93.61699999999999
TX,AFW,Spiromesifen Total (parent + enol metabolite),0.5221
TX,AFX,Novaluron,11.0135
TX,AFZ,"2,6-DIPN",0.32370000000000004
TX,AGA,Cyazofamid,23.3613
TX,AGG,Flonicamid,59.9787
TX,AGH,Emamectin benzoate,0.1472
TX,AGJ,Fluoxastrobin,0.2645
TX,AGR,"2,4-dimethylphenyl formamide (2,4-DMPF)",0.6643
TX,AGT,Spiromesifen,3.4215
TX,AGW,Chlorantraniliprole,101.1349
TX,AGX,Mandipropamid,240.6443
TX,AGY,Spinetoram,10.2607
TX,AHF,Imidacloprid urea,0.1553
TX,AHM,Spirotetramat,4.2635
TX,AHS,Flubendiamide,16.4557
TX,AHT,Fluopicolide,50.2361
TX,AHU,Pyridalyl,0.0112
TX,AHV,Disulfoton sulfone oxygen analog,0.002
TX,AHW,Disulfoton sulfoxide oxygen analog,0.0357
TX,AHX,Metconazole,0.049
TX,AJN,Clethodim sulfone,0.07200000000000001
TX,AJO,Clethodim sulfoxide,0.029
TX,AJR,Sethoxydim sulfoxide,0.018
TX,AJY,Spiroxamine,0.0293
TX,AKC,Ametoctradin,205.8305
TX,AKD,Penthiopyrad,55.6916
TX,AKG,Fluopyram,14.1303
TX,AKS,Acequinocyl,7.282
TX,AKU,Cyflufenamid,0.7064
TX,AKW,Fluxapyroxad,8.8292
TX,ALG,Thymol,0.23
TX,ALS,Sulfoxaflor,3.3709000000000002
TX,ALV,Spiromesifen alcohol,1.424
TX,AMB,Cyantraniliprole,10.125
TX,AMC,Cyflumetofen,1.5564
TX,AMG,Fenpyrazamine,0.0023
TX,AMM,Proquinazid,0.016800000000000002
TX,ANC,Tolfenpyrad,6.1292
TX,AND,Propamocarb,8.47
TX,ANE,Flupyradifurone,40.6084
TX,ANF,Metrafenone,0.8622
TX,ANH,Isofetamid,0.2343
TX,AOG,Imidacloprid desnitro,0.5597
TX,AOK,Imidacloprid olefin,0.0171
TX,B10,Hexythiazox,2.4316
TX,B13,Chlorfenapyr,3.9809
TX,B16,Pyrimethanil,646.7125
TX,B22,Cyprodinil,96.8308
TX,B23,Fludioxonil,687.3548
TX,B24,Pyriproxyfen,1.1843
TX,B28,5-Hydroxythiabendazole,0.0136
TX,B32,Forchlorfenuron,0.0371
TX,B41,Fenhexamid,96.9055
TX,B42,Kresoxim-methyl,0.2707
TX,B43,Thiamethoxam,22.4165
TX,B44,Zoxamide,0.16
TX,B45,Benalaxyl,0.0086
TX,B46,Clopyralid,1206.211
TX,B48,Azoxystrobin,162.494
TX,B52,Buprofezin,13.3528
TX,B53,Epoxiconazole,0.0034
TX,B56,Pyridaben,0.4372
TX,B57,Quinoxyfen,2.7462
TX,B58,Difenoconazole,43.8395
TX,B61,Pyraclostrobin,129.8265
TX,B63,Flutolanil,0.272
TX,B64,Fenamidone,73.0481
TX,B68,Thiacloprid,3.3348
TX,B72,Tetraconazole,2.501
TX,B73,Fenazaquin,0.5938
TX,B75,Boscalid,136.9111
TX,B77,Dimethomorph,80.089
TX,B79,Trifloxystrobin,8.6943
TX,B80,Acetamiprid,61.572
TX,B82,Bifenazate,13.1576
TX,B84,Etoxazole,1.6524
TX,B85,Spirodiclofen,8.1496
TX,C90,Ethaboxam,0.039
TX,F12,Pyriofenone,0.31670000000000004
TX,F56,Oxathiapiprolin,0.0397
TX,F87,Afidopyropen ,0.0017
TX,G03,Pydiflumetofen,0.8527
TX,G21,Mefentrifluconazole,0.0034
UT,024,Diazinon,0.003
UT,028,Dieldrin,0.0159
UT,143,Heptachlor epoxide,0.0013
UT,305,Atrazine,68.0
UT,902,Endosulfan sulfate,0.0183
UT,906,"DDT p,p'",0.0043
UT,910,"DDE p,p'",0.2438
UT,964,Desethyl atrazine,68.0
UT,ABP,Alachlor ethanesulfonic acid (ESA),677.0
UT,ACG,Metolachlor ethanesulfonic acid (ESA),10.0
UT,ACP,Sulfometuron methyl,45.88
UT,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",0.008
VA,024,Diazinon,100.0
VA,026,"2,4-D",11147.092
VA,032,Diuron,2072.956
VA,058,MGK-264,0.133
VA,070,Piperonyl butoxide,0.12
VA,075,Pyrethrins,0.1
VA,102,Carbaryl,40.098600000000005
VA,129,Linuron,19.0
VA,148,Phorate,62.0
VA,149,Simazine,7698.89
VA,153,Bromacil,103.162
VA,227,Alachlor,76.6
VA,228,Cyanazine,239.0
VA,264,Propiconazole,461.6
VA,283,Metolachlor,5850.0
VA,305,Atrazine,22583.598
VA,318,MCPA,356.84
VA,333,Propazine,37.5
VA,382,1-Naphthol,0.188
VA,607,Metalaxyl/Mefenoxam,322.9
VA,608,Triadimefon,77.328
VA,625,Oxadiazon,275.0
VA,638,Triadimenol,337.6
VA,666,Carbendazim (MBC),746.0
VA,679,Myclobutanil,4.828
VA,731,Triclopyr,7598.0
VA,758,Bentazon,7.99
VA,780,Tebuthiuron,590.9
VA,784,Desethyl-desisopropyl atrazine,1673.5
VA,785,Desisopropyl atrazine,5711.248
VA,807,Acetochlor,123.4
VA,910,"DDE p,p'",0.0015
VA,942,Prometon,1528.14
VA,964,Desethyl atrazine,9409.779999999999
VA,967,Imidacloprid,1392.023
VA,A25,Dichlorprop,38.0
VA,A42,Mecoprop (MCPP),318.082
VA,A58,Tebuconazole,156.828
VA,A82,Fipronil,16.383
VA,ABN,Acetochlor ethanesulfonic acid (ESA),173.0
VA,ABO,Acetochlor oxanilic acid (OA),165.0
VA,ABP,Alachlor ethanesulfonic acid (ESA),1192.2
VA,ACB,Imazapyr,546.665
VA,ACG,Metolachlor ethanesulfonic acid (ESA),27779.594
VA,ACH,Metolachlor oxanilic acid (OA),5406.628
VA,ACP,Sulfometuron methyl,99.0
VA,ACT,Siduron,331.5
VA,ACZ,Imazapic,23.0
VA,ADR,Triticonazole,832.0
VA,AED,Hydroxy atrazine,199.62
VA,AGW,Chlorantraniliprole,109.19500000000001
VA,B48,Azoxystrobin,672.0
WA,002,Allethrin,0.093
WA,011,Captan,168.8683
WA,022,DDT,0.262
WA,024,Diazinon,1.5992
WA,026,"2,4-D",468.89300000000003
WA,028,Dieldrin,2.1292
WA,032,Diuron,21.5774
WA,033,Anilazine,0.23500000000000001
WA,034,Endrin,0.053
WA,042,Azinphos methyl,30.663
WA,047,Dicofol Total,1.3699999999999999
WA,050,Lindane (BHC gamma),0.0173
WA,052,Malathion,9.1417
WA,055,Methoxychlor Total,3.3970000000000002
WA,057,Parathion methyl,0.988
WA,058,MGK-264,0.18280000000000002
WA,065,Parathion ethyl,0.061
WA,069,Mevinphos Total,0.1366
WA,070,Piperonyl butoxide,10.6609
WA,083,O-Phenylphenol,35.0871
WA,087,DDD (TDE),0.035
WA,090,Toxaphene,2.2126
WA,102,Carbaryl,61.2157
WA,104,Dodine,0.0333
WA,107,Ethion,0.677
WA,111,Ethoxyquin,7.2411
WA,114,Chlorpropham,894.8702
WA,115,Endosulfans Total,4.501
WA,117,Disulfoton,0.035
WA,124,Coumaphos,0.0169
WA,125,Diphenylamine (DPA),220.4478
WA,126,Folpet,0.20500000000000002
WA,129,Linuron,7.1533
WA,134,DCPA,9.1662
WA,143,Heptachlor epoxide,0.1429
WA,144,Dicloran,114.4899
WA,149,Simazine,12.0925
WA,151,Trifluralin,6.4071
WA,152,Terbacil,0.015
WA,153,Bromacil,323.60200000000003
WA,157,Thiabendazole,490.5645
WA,159,Methomyl,35.0885
WA,160,Chlorpyrifos,15.0925
WA,164,Chlorothalonil,36.039500000000004
WA,165,Phosmet,30.5491
WA,166,Phosalone,0.072
WA,168,Aldicarb sulfone,0.072
WA,169,Aldicarb sulfoxide,0.33399999999999996
WA,170,Methamidophos,14.200800000000001
WA,171,Dimethoate,9.9415
WA,172,Chlordane trans,0.0427
WA,173,Chlordane cis,0.055
WA,175,Ethoprop,0.0054
WA,176,Tetrachlorvinphos,0.0003
WA,178,Omethoate,8.7965
WA,180,Carbofuran,0.1595
WA,181,Metribuzin,0.3628
WA,189,Phorate sulfone,0.134
WA,190,Phorate sulfoxide,0.214
WA,192,Benomyl,13.753400000000001
WA,197,Methidathion,0.041
WA,200,EPTC,0.16069999999999998
WA,204,Acephate,34.13
WA,208,Malathion oxygen analog,0.0631
WA,216,Disulfoton sulfone,0.037
WA,219,Oxydemeton methyl,0.33699999999999997
WA,222,Permethrin cis,143.4628
WA,223,Permethrin trans,154.4553
WA,224,Profenofos,0.0026
WA,226,Demeton-S sulfone,0.005
WA,228,Cyanazine,2.8
WA,230,Pendimethalin,0.4741
WA,231,Iprodione metabolite isomer,18.6198
WA,232,Cycloate,0.043300000000000005
WA,235,Chlorpyrifos methyl,1.9143000000000001
WA,237,Phosmet oxygen analog,1.6480000000000001
WA,239,Bensulide,0.036000000000000004
WA,245,Oxydemeton methyl sulfone,0.2755
WA,249,Prometryn,3.2841
WA,253,"Dicofol o,p'",0.2213
WA,254,"Dicofol p,p'",6.3847000000000005
WA,255,Cyromazine,6.0039
WA,264,Propiconazole,17.0638
WA,271,Fenarimol,0.048
WA,275,"Methoxychlor p,p'",0.043
WA,276,Methoxychlor olefin,0.002
WA,283,Metolachlor,2.5068
WA,297,Fluvalinate,0.0298
WA,300,DDE,3.419
WA,304,Quintozene (PCNB),0.1285
WA,305,Atrazine,324.9
WA,321,Hexachlorobenzene (HCB),0.0112
WA,338,Dichlorvos (DDVP),0.8693
WA,341,Propanil,0.11460000000000001
WA,349,Oxychlordane,0.0026
WA,351,Pentachloroaniline (PCA),0.16620000000000001
WA,352,Mirex,0.002
WA,382,1-Naphthol,6.2246
WA,387,Pentachlorobenzene (PCB),0.0648
WA,388,Pentachlorophenyl methyl sulfide,0.0038
WA,512,3-Hydroxycarbofuran,0.060200000000000004
WA,529,Vinclozolin,7.8166
WA,536,Triazophos,0.0082
WA,537,Oxamyl,7.9782
WA,539,Permethrin Total,448.5492
WA,540,Pronamide,0.0617
WA,546,Fenvalerate,0.244
WA,556,Resmethrin,0.034
WA,562,Pirimiphos methyl,0.027899999999999998
WA,597,Cypermethrin,108.6614
WA,604,Imazalil,68.9278
WA,607,Metalaxyl/Mefenoxam,26.4522
WA,608,Triadimefon,0.0726
WA,611,Thiophanate methyl,0.7586
WA,612,Deltamethrin  (includes parent Tralomethrin),0.7263000000000001
WA,623,Propargite,18.5877
WA,624,Tetrahydrophthalimide (THPI),53.6349
WA,626,Iprodione,337.4339
WA,633,Hexazinone,11.1
WA,638,Triadimenol,0.231
WA,639,Fenbutatin oxide,4.529
WA,651,Diflubenzuron,0.45699999999999996
WA,658,Bendiocarb,0.034
WA,666,Carbendazim (MBC),17.3491
WA,675,Propachlor,4.9
WA,679,Myclobutanil,19.0988
WA,699,Clofentezine,0.0561
WA,706,Disulfoton sulfoxide,0.005
WA,713,Oxyfluorfen,0.0201
WA,714,Esfenvalerate,0.2772
WA,719,Clomazone,0.0038
WA,720,Norflurazon desmethyl,0.022699999999999998
WA,723,Formetanate hydrochloride,2.4704
WA,730,Ethephon,6.5520000000000005
WA,736,Fluridone,0.0098
WA,737,Oryzalin,0.0167
WA,740,Bensulide oxygen analog,0.036000000000000004
WA,745,Fenamiphos sulfone,0.013
WA,746,Fenamiphos sulfoxide,0.0171
WA,758,Bentazon,62.75
WA,772,Chlorpyrifos oxygen analog,0.0031
WA,778,Molinate,0.0013
WA,779,Parathion methyl oxygen analog,0.03
WA,780,Tebuthiuron,47.69
WA,781,Cyfluthrin,7.3334
WA,784,Desethyl-desisopropyl atrazine,133.5
WA,785,Desisopropyl atrazine,9.0
WA,804,Tricyclazole,0.051000000000000004
WA,808,Fenpropathrin,13.5994
WA,855,Isoprothiolane,0.0052
WA,877,Cymoxanil,0.165
WA,886,Fenpropimorph,0.045
WA,900,Endosulfan I,8.9147
WA,901,Endosulfan II,7.3198
WA,902,Endosulfan sulfate,22.6276
WA,903,BHC alpha,0.0012
WA,906,"DDT p,p'",0.1439
WA,907,"DDT o,p'",0.1103
WA,908,"DDD p,p'",1.2148
WA,909,"DDD o,p'",0.09949999999999999
WA,910,"DDE p,p'",7.9689
WA,911,"DDE o,p'",0.0144
WA,930,Bifenthrin,10.381
WA,942,Prometon,98.11
WA,948,Abamectin,0.0067
WA,954,Hexaconazole,0.0063
WA,964,Desethyl atrazine,472.48
WA,967,Imidacloprid,72.34870000000001
WA,A30,Fenbuconazole,2.4915
WA,A46,Oxadixyl,0.116
WA,A47,Oxamyl oxime,7.4030000000000005
WA,A58,Tebuconazole,22.8308
WA,A61,Triflumizole,1.7382
WA,A68,"1,2,4-Triazole",0.065
WA,A82,Fipronil,0.0258
WA,AAD,SD-31723,0.012
WA,ABB,Spinosad,4.828
WA,ABC,Spinosad A,3.8812
WA,ABD,Spinosad D,0.8008
WA,ABF,Pymetrozine,0.25329999999999997
WA,ABG,Tebufenozide,0.5086
WA,ABN,Acetochlor ethanesulfonic acid (ESA),12.600000000000001
WA,ABO,Acetochlor oxanilic acid (OA),5.859999999999999
WA,ABP,Alachlor ethanesulfonic acid (ESA),966.7
WA,ABQ,Alachlor oxanilic acid (OA),2.04
WA,ACB,Imazapyr,285.0
WA,ACC,Imazaquin,19.0
WA,ACD,Imazethapyr,18.0
WA,ACG,Metolachlor ethanesulfonic acid (ESA),363.7
WA,ACH,Metolachlor oxanilic acid (OA),5.3
WA,ACM,Nicosulfuron,9.7
WA,ACV,Methoprene,0.132
WA,ADC,Prallethrin,0.6819999999999999
WA,ADE,Esfenvalerate+Fenvalerate Total,0.9601
WA,ADG,Indoxacarb,4.082
WA,ADI,Etofenprox,0.11
WA,ADP,Triasulfuron,12.0
WA,ADW,Triazole alanine (TA),2.4156999999999997
WA,ADX,Triazole acetic acid (TAA),0.7582
WA,AED,Hydroxy atrazine,30.0
WA,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",8.1499
WA,AEM,"Cyhalothrin, Lambda",0.5168
WA,AEP,Clothianidin,5.3293
WA,AES,Methoxyfenozide,67.4937
WA,AEW,Famoxadone,7.1357
WA,AFM,Flutriafol,3.169
WA,AFO,Dinotefuran,4.7292000000000005
WA,AFS,Fenpyroximate,3.0275
WA,AFU,Propamocarb hydrochloride,80.5185
WA,AFW,Spiromesifen Total (parent + enol metabolite),0.020800000000000003
WA,AFX,Novaluron,3.8267
WA,AGA,Cyazofamid,6.441999999999999
WA,AGG,Flonicamid,25.549
WA,AGH,Emamectin benzoate,0.0207
WA,AGJ,Fluoxastrobin,0.0273
WA,AGR,"2,4-dimethylphenyl formamide (2,4-DMPF)",0.4032
WA,AGT,Spiromesifen,0.5578
WA,AGW,Chlorantraniliprole,27.5019
WA,AGX,Mandipropamid,118.0007
WA,AGY,Spinetoram,6.1477
WA,AHB,Azadirachtin A,0.028999999999999998
WA,AHF,Imidacloprid urea,0.0318
WA,AHM,Spirotetramat,6.8801000000000005
WA,AHS,Flubendiamide,3.454
WA,AHT,Fluopicolide,21.8203
WA,AHW,Disulfoton sulfoxide oxygen analog,0.018099999999999998
WA,AJJ,Uniconazole,0.0033
WA,AJY,Spiroxamine,0.0044
WA,AKC,Ametoctradin,24.6505
WA,AKD,Penthiopyrad,11.9437
WA,AKG,Fluopyram,10.5656
WA,AKS,Acequinocyl,0.611
WA,AKU,Cyflufenamid,0.3641
WA,AKW,Fluxapyroxad,4.7516
WA,ALG,Thymol,0.03
WA,ALS,Sulfoxaflor,1.0027
WA,ALV,Spiromesifen alcohol,0.3233
WA,AMB,Cyantraniliprole,6.9349
WA,AMC,Cyflumetofen,0.8206
WA,AMF,Fenpropidin,0.0017
WA,AMM,Proquinazid,0.0022
WA,ANC,Tolfenpyrad,1.5058
WA,AND,Propamocarb,4.6738
WA,ANE,Flupyradifurone,5.9439
WA,ANF,Metrafenone,1.5563
WA,ANH,Isofetamid,0.31020000000000003
WA,AOG,Imidacloprid desnitro,0.0588
WA,B10,Hexythiazox,3.0768
WA,B13,Chlorfenapyr,1.2102
WA,B16,Pyrimethanil,307.3304
WA,B21,Carfentrazone ethyl,0.015
WA,B22,Cyprodinil,48.9959
WA,B23,Fludioxonil,297.624
WA,B24,Pyriproxyfen,0.4062
WA,B32,Forchlorfenuron,0.0152
WA,B41,Fenhexamid,43.7197
WA,B42,Kresoxim-methyl,0.2227
WA,B43,Thiamethoxam,7.1537
WA,B44,Zoxamide,0.067
WA,B46,Clopyralid,283.423
WA,B48,Azoxystrobin,72.1461
WA,B52,Buprofezin,8.8452
WA,B56,Pyridaben,0.5206000000000001
WA,B57,Quinoxyfen,2.3682
WA,B58,Difenoconazole,7.8747
WA,B61,Pyraclostrobin,57.4587
WA,B63,Flutolanil,0.053
WA,B64,Fenamidone,43.7728
WA,B68,Thiacloprid,1.6339
WA,B72,Tetraconazole,1.016
WA,B73,Fenazaquin,0.021400000000000002
WA,B75,Boscalid,83.0218
WA,B77,Dimethomorph,52.3752
WA,B79,Trifloxystrobin,4.116
WA,B80,Acetamiprid,25.5581
WA,B82,Bifenazate,3.0276
WA,B84,Etoxazole,0.9217
WA,B85,Spirodiclofen,4.3142
WA,F12,Pyriofenone,0.2453
WA,G03,Pydiflumetofen,0.2387
WI,011,Captan,83.0085
WI,014,Chlordanes Total,0.053
WI,024,Diazinon,0.4851
WI,026,"2,4-D",0.235
WI,028,Dieldrin,2.1449
WI,031,Dinoseb,11.0
WI,032,Diuron,0.0476
WI,034,Endrin,0.050699999999999995
WI,042,Azinphos methyl,11.4981
WI,050,Lindane (BHC gamma),0.0058
WI,052,Malathion,2.0092
WI,057,Parathion methyl,0.13599999999999998
WI,058,MGK-264,0.09670000000000001
WI,065,Parathion ethyl,0.05
WI,070,Piperonyl butoxide,22.770500000000002
WI,083,O-Phenylphenol,11.084
WI,102,Carbaryl,11.2144
WI,107,Ethion,0.005
WI,114,Chlorpropham,213.304
WI,124,Coumaphos,0.008199999999999999
WI,125,Diphenylamine (DPA),54.2083
WI,129,Linuron,1.4873
WI,134,DCPA,0.8992
WI,143,Heptachlor epoxide,0.0311
WI,144,Dicloran,41.9083
WI,149,Simazine,5.946
WI,151,Trifluralin,1.6228
WI,157,Thiabendazole,131.1652
WI,159,Methomyl,11.7698
WI,160,Chlorpyrifos,9.2054
WI,164,Chlorothalonil,5.3824000000000005
WI,165,Phosmet,9.3624
WI,166,Phosalone,0.008
WI,168,Aldicarb sulfone,0.014
WI,169,Aldicarb sulfoxide,0.104
WI,170,Methamidophos,13.0259
WI,171,Dimethoate,2.7004
WI,172,Chlordane trans,0.0113
WI,173,Chlordane cis,0.0098
WI,175,Ethoprop,0.0408
WI,178,Omethoate,2.6058
WI,180,Carbofuran,1.375
WI,181,Metribuzin,0.0825
WI,192,Benomyl,5.3805000000000005
WI,204,Acephate,34.8313
WI,208,Malathion oxygen analog,0.0156
WI,219,Oxydemeton methyl,0.078
WI,222,Permethrin cis,45.147400000000005
WI,223,Permethrin trans,45.7333
WI,224,Profenofos,0.056
WI,230,Pendimethalin,0.041999999999999996
WI,231,Iprodione metabolite isomer,12.283000000000001
WI,232,Cycloate,0.003
WI,235,Chlorpyrifos methyl,0.032
WI,237,Phosmet oxygen analog,0.218
WI,245,Oxydemeton methyl sulfone,0.027000000000000003
WI,249,Prometryn,0.029199999999999997
WI,253,"Dicofol o,p'",0.168
WI,254,"Dicofol p,p'",2.9798999999999998
WI,255,Cyromazine,0.7605999999999999
WI,264,Propiconazole,3.1783
WI,271,Fenarimol,0.21600000000000003
WI,275,"Methoxychlor p,p'",0.008
WI,283,Metolachlor,130.002
WI,297,Fluvalinate,0.0014
WI,300,DDE,0.129
WI,304,Quintozene (PCNB),0.2539
WI,305,Atrazine,587.299
WI,321,Hexachlorobenzene (HCB),0.0059
WI,329,Picloram,20.8
WI,338,Dichlorvos (DDVP),0.2561
WI,349,Oxychlordane,0.0023
WI,351,Pentachloroaniline (PCA),0.1464
WI,382,1-Naphthol,1.946
WI,387,Pentachlorobenzene (PCB),0.1471
WI,388,Pentachlorophenyl methyl sulfide,0.0346
WI,512,3-Hydroxycarbofuran,0.18
WI,529,Vinclozolin,1.332
WI,537,Oxamyl,4.3162
WI,539,Permethrin Total,165.5525
WI,540,Pronamide,0.006
WI,546,Fenvalerate,0.415
WI,562,Pirimiphos methyl,0.005
WI,597,Cypermethrin,24.3018
WI,604,Imazalil,15.9284
WI,607,Metalaxyl/Mefenoxam,2.4544
WI,608,Triadimefon,0.1163
WI,611,Thiophanate methyl,0.31
WI,612,Deltamethrin  (includes parent Tralomethrin),0.10500000000000001
WI,623,Propargite,4.012
WI,624,Tetrahydrophthalimide (THPI),9.9331
WI,626,Iprodione,182.5302
WI,633,Hexazinone,4.996
WI,638,Triadimenol,0.126
WI,651,Diflubenzuron,0.0332
WI,666,Carbendazim (MBC),3.5187
WI,679,Myclobutanil,6.2383
WI,699,Clofentezine,0.02
WI,714,Esfenvalerate,0.095
WI,723,Formetanate hydrochloride,0.9652000000000001
WI,730,Ethephon,0.9349999999999999
WI,779,Parathion methyl oxygen analog,0.01
WI,781,Cyfluthrin,1.731
WI,784,Desethyl-desisopropyl atrazine,2947.4
WI,785,Desisopropyl atrazine,425.324
WI,808,Fenpropathrin,2.505
WI,833,Prochloraz,0.013
WI,900,Endosulfan I,4.0254
WI,901,Endosulfan II,3.6936
WI,902,Endosulfan sulfate,9.951
WI,906,"DDT p,p'",0.019
WI,907,"DDT o,p'",0.0262
WI,908,"DDD p,p'",0.1236
WI,909,"DDD o,p'",0.0049
WI,910,"DDE p,p'",1.8647
WI,930,Bifenthrin,2.9349
WI,942,Prometon,78.866
WI,964,Desethyl atrazine,1331.216
WI,967,Imidacloprid,8.4919
WI,A30,Fenbuconazole,0.32130000000000003
WI,A47,Oxamyl oxime,1.76
WI,A58,Tebuconazole,3.0032
WI,A61,Triflumizole,0.2206
WI,A66,Vinclozolin metabolite E,0.006
WI,AAF,Lambda cyhalothrin R ester,0.017
WI,ABB,Spinosad,0.4318
WI,ABC,Spinosad A,1.4001000000000001
WI,ABD,Spinosad D,0.2247
WI,ABF,Pymetrozine,0.07529999999999999
WI,ABG,Tebufenozide,0.761
WI,ABN,Acetochlor ethanesulfonic acid (ESA),155.364
WI,ABO,Acetochlor oxanilic acid (OA),17.0
WI,ABP,Alachlor ethanesulfonic acid (ESA),6234.9800000000005
WI,ABQ,Alachlor oxanilic acid (OA),76.21600000000001
WI,ACB,Imazapyr,1.665
WI,ACG,Metolachlor ethanesulfonic acid (ESA),6620.099
WI,ACH,Metolachlor oxanilic acid (OA),1305.2559999999999
WI,ADC,Prallethrin,0.288
WI,ADE,Esfenvalerate+Fenvalerate Total,0.3645
WI,ADG,Indoxacarb,3.9046999999999996
WI,ADW,Triazole alanine (TA),0.6411
WI,ADX,Triazole acetic acid (TAA),0.3711
WI,AED,Hydroxy atrazine,242.56799999999998
WI,AEL,"Cyhalothrin, Total (Cyhalothrin-L + R157836 epimer)",1.5722
WI,AEM,"Cyhalothrin, Lambda",0.1422
WI,AEP,Clothianidin,0.4581
WI,AES,Methoxyfenozide,3.2381
WI,AEW,Famoxadone,0.35300000000000004
WI,AFB,Dimethenamid ethanesulfonic acid (ESA),3.0
WI,AFO,Dinotefuran,0.5186
WI,AFS,Fenpyroximate,0.2463
WI,AFU,Propamocarb hydrochloride,11.631
WI,AFW,Spiromesifen Total (parent + enol metabolite),0.14
WI,AFX,Novaluron,0.0074
WI,AGA,Cyazofamid,0.044000000000000004
WI,AGG,Flonicamid,0.7538
WI,AGJ,Fluoxastrobin,0.002
WI,AGR,"2,4-dimethylphenyl formamide (2,4-DMPF)",0.0062
WI,AGW,Chlorantraniliprole,1.2597
WI,AGX,Mandipropamid,2.1229
WI,AGY,Spinetoram,0.1951
WI,AHM,Spirotetramat,0.046
WI,AHS,Flubendiamide,0.01
WI,AHT,Fluopicolide,0.34450000000000003
WI,AKD,Penthiopyrad,0.023100000000000002
WI,B10,Hexythiazox,0.039
WI,B13,Chlorfenapyr,0.227
WI,B16,Pyrimethanil,37.9044
WI,B22,Cyprodinil,5.9658999999999995
WI,B23,Fludioxonil,38.6291
WI,B24,Pyriproxyfen,0.17729999999999999
WI,B41,Fenhexamid,9.2064
WI,B42,Kresoxim-methyl,0.033
WI,B43,Thiamethoxam,0.7662
WI,B46,Clopyralid,0.025
WI,B48,Azoxystrobin,14.6589
WI,B52,Buprofezin,1.304
WI,B56,Pyridaben,0.048
WI,B57,Quinoxyfen,0.005
WI,B58,Difenoconazole,1.1672
WI,B61,Pyraclostrobin,10.6725
WI,B63,Flutolanil,0.031
WI,B64,Fenamidone,2.5888
