city_ascii,state_id,county_name,lat,lng
Newton,NJ,Sussex,41.0534,-74.7527
North Star,DE,New Castle,39.755,-75.7331
Montrose,VA,Henrico,37.52,-77.3772
Clinton,NC,Sampson,35.0004,-78.3313
Dayton,NJ,Middlesex,40.3768,-74.5112
Shelby,OH,Richland,40.8847,-82.6578
Eaton,OH,Preble,39.7506,-84.6342
Lake of the Woods,VA,Orange,38.3343,-77.7599
Winnemucca,NV,Humboldt,40.9645,-117.7247
Flushing,MI,Genesee,43.0637,-83.8403
Liberty,TX,Liberty,30.0378,-94.7879
Minnetrista,MN,Hennepin,44.9356,-93.7107
Abingdon,VA,Washington,36.709,-81.9713
Kenilworth,NJ,Union,40.6781,-74.289
Princeton,IN,Gibson,38.3553,-87.5784
Westgate,FL,Palm Beach,26.6994,-80.0989
Hampstead,NC,Pender,34.3627,-77.7318
Elwood,IN,Madison,40.2738,-85.8374
Cushing,OK,Payne,35.9794,-96.7609
Lake Geneva,WI,Walworth,42.5824,-88.4281
Kronenwetter,WI,Marathon,44.8164,-89.5807
Trinidad,CO,Las Animas,37.1751,-104.4908
Paris,IL,Edgar,39.6148,-87.6903
Conning Towers Nautilus Park,CT,Southeastern Connecticut,41.385,-72.0684
Fort Polk South,LA,Vernon,31.0512,-93.2159
Prien,LA,Calcasieu,30.1601,-93.2611
St. Marys,OH,Auglaize,40.5476,-84.3926
Denison,IA,Crawford,42.0162,-95.3528
Alondra Park,CA,Los Angeles,33.8885,-118.335
Upper Saddle River,NJ,Bergen,41.0634,-74.0985
North Madison,OH,Lake,41.8297,-81.0507
Harrison,TN,Hamilton,35.1271,-85.1453
Mukwonago,WI,Waukesha,42.857,-88.3269
Temple Hills,MD,Prince George's,38.8106,-76.9495
Runnemede,NJ,Camden,39.8522,-75.074
Irondale,GA,Clayton,33.4773,-84.3601
Oak Grove,MO,Jackson,39.0075,-94.1282
Orrville,OH,Wayne,40.848,-81.7743
Somers,WI,Kenosha,42.6411,-87.8919
Houghton,MI,Houghton,47.1118,-88.5675
Pulaski,TN,Giles,35.1933,-87.035
Plumas Lake,CA,Yuba,38.9845,-121.5634
Springfield,FL,Bay,30.1711,-85.609
Hood River,OR,Hood River,45.7092,-121.526
Good Hope,CA,Riverside,33.7706,-117.2771
Madison Park,NJ,Middlesex,40.4454,-74.2966
Gypsum,CO,Eagle,39.6287,-106.9348
Waite Park,MN,Stearns,45.5313,-94.2528
Senatobia,MS,Tate,34.6081,-89.9762
Rawlins,WY,Carbon,41.7849,-107.2265
Kenwood,OH,Hamilton,39.2066,-84.375
Mason,MI,Ingham,42.5806,-84.4427
Wynne,AR,Cross,35.2322,-90.7897
Castle Shannon,PA,Allegheny,40.3664,-80.0194
Hillsboro,TX,Hill,32.0093,-97.115
Spring Hill,KS,Johnson,38.7565,-94.8201
Long Grove,IL,Lake,42.1967,-88.0058
Long Hill,CT,Greater Bridgeport,41.2666,-73.2283
Wedgefield,FL,Orange,28.4847,-81.0809
Shiprock,NM,San Juan,36.7924,-108.7005
Mount Joy,PA,Lancaster,40.1106,-76.5065
Guadalupe,CA,Santa Barbara,34.9609,-120.5735
Scott,LA,Lafayette,30.2398,-92.0948
Dumbarton,VA,Henrico,37.613,-77.5066
East Foothills,CA,Santa Clara,37.3826,-121.8138
Brookhaven,PA,Delaware,39.8715,-75.3918
Mount Rainier,MD,Prince George's,38.9423,-76.9645
Wilmington Manor,DE,New Castle,39.6858,-75.5849
Grandview Heights,OH,Franklin,39.9793,-83.0408
Mayo,MD,Anne Arundel,38.9042,-76.5179
Hampton,GA,Henry,33.3774,-84.2969
Thousand Palms,CA,Riverside,33.815,-116.3545
Rockton,IL,Winnebago,42.4445,-89.0634
Croton-on-Hudson,NY,Westchester,41.2005,-73.9001
Rhinelander,WI,Oneida,45.6358,-89.4261
Bellevue,PA,Allegheny,40.4945,-80.055
Berkeley,MO,St. Louis,38.7439,-90.3361
University of California-Davis,CA,Yolo,38.5378,-121.7579
Wytheville,VA,Wythe,36.953,-81.0881
Sioux Center,IA,Sioux,43.0748,-96.1707
Parkville,PA,York,39.7859,-76.9686
Orono,MN,Hennepin,44.9657,-93.5908
Orland,CA,Glenn,39.7461,-122.1856
Centerville,GA,Houston,32.6342,-83.6853
Maryville,IL,Madison,38.7264,-89.9647
Fruitland Park,FL,Lake,28.8599,-81.9177
Johnstown,NY,Fulton,43.0073,-74.3755
Rolling Hills Estates,CA,Los Angeles,33.7783,-118.3509
Hillside,IL,Cook,41.8675,-87.9019
Richfield,UT,Sevier,38.7613,-112.0931
Bellevue,OH,Huron,41.2745,-82.8403
Stayton,OR,Marion,44.8034,-122.7984
Wilson,PA,Northampton,40.6844,-75.2407
Oradell,NJ,Bergen,40.9562,-74.0314
Hornell,NY,Steuben,42.3333,-77.6633
Fern Park,FL,Seminole,28.6485,-81.3458
Helena Valley West Central,MT,Lewis and Clark,46.6634,-112.0604
Maplewood,MO,St. Louis,38.6121,-90.324
Selah,WA,Yakima,46.6481,-120.539
Topanga,CA,Los Angeles,34.0965,-118.6053
Dormont,PA,Allegheny,40.3941,-80.0377
St. Francis,MN,Anoka,45.3991,-93.3901
Carl Junction,MO,Jasper,37.1668,-94.5469
Corning,CA,Tehama,39.9283,-122.1819
Franklin,VA,Franklin,36.6831,-76.9386
Oberlin,OH,Lorain,41.286,-82.2198
Stuttgart,AR,Arkansas,34.4952,-91.5487
Laughlin,NV,Clark,35.1401,-114.6206
Payette,ID,Payette,44.0788,-116.9255
Gilberts,IL,Kane,42.1097,-88.3715
Hillcrest,NY,Rockland,41.1298,-74.035
Dock Junction,GA,Glynn,31.2031,-81.5155
Hatboro,PA,Montgomery,40.1775,-75.1055
Price,UT,Carbon,39.604,-110.8003
Brentwood,MO,St. Louis,38.6194,-90.3475
Ketchikan,AK,Ketchikan Gateway,55.3556,-131.6698
Milan,TN,Gibson,35.9126,-88.7554
Fort Lupton,CO,Weld,40.0827,-104.8068
Sheboygan Falls,WI,Sheboygan,43.729,-87.8266
Old Jefferson,LA,East Baton Rouge,30.3776,-91.006
Bay Minette,AL,Baldwin,30.893,-87.7912
Oak Hill,WV,Fayette,37.9844,-81.1277
New Prague,MN,Scott,44.5459,-93.5755
Green,OR,Douglas,43.1509,-123.3854
Landen,OH,Warren,39.3154,-84.2768
Twin Rivers,NJ,Mercer,40.2631,-74.4917
Firebaugh,CA,Fresno,36.8533,-120.4535
Cuero,TX,DeWitt,29.1023,-97.2871
Spotswood,NJ,Middlesex,40.3949,-74.392
Kirby,TX,Bexar,29.4614,-98.3855
Camp Hill,PA,Cumberland,40.2422,-76.9274
Roxboro,NC,Person,36.3879,-78.9812
Nevada,MO,Vernon,37.8445,-94.3492
Duvall,WA,King,47.7354,-121.9726
Winooski,VT,Chittenden,44.4948,-73.1846
Alliance,NE,Box Butte,42.1025,-102.8766
Baltimore Highlands,MD,Baltimore,39.2355,-76.6367
Brazil,IN,Clay,39.5226,-87.124
Hampshire,IL,Kane,42.1124,-88.5118
Austell,GA,Cobb,33.8201,-84.6451
York,NE,York,40.8701,-97.5928
Wading River,NY,Suffolk,40.9464,-72.823
Union,SC,Union,34.7235,-81.6248
Whitefish,MT,Flathead,48.4328,-114.359
Thompsonville,CT,Capitol,41.9915,-72.5965
Lake Carmel,NY,Putnam,41.461,-73.6683
Downingtown,PA,Chester,40.0076,-75.7019
Sonterra,TX,Williamson,30.8079,-97.5952
Villanova,PA,Montgomery,40.0405,-75.341
Los Fresnos,TX,Cameron,26.075,-97.4875
Rockwood,VA,Chesterfield,37.463,-77.5744
Antigo,WI,Langlade,45.141,-89.1552
Sequim,WA,Clallam,48.0746,-123.0945
Collinsville,OK,Tulsa,36.3723,-95.8609
Mahtomedi,MN,Washington,45.0619,-92.966
Carnegie,PA,Allegheny,40.408,-80.0861
Oak Brook,IL,DuPage,41.8373,-87.9516
Moundsville,WV,Marshall,39.9221,-80.7422
Seaford,DE,Sussex,38.6538,-75.611
Stanwood,WA,Snohomish,48.2449,-122.3426
Pismo Beach,CA,San Luis Obispo,35.1487,-120.6493
Atco,NJ,Camden,39.7682,-74.8618
Orange Beach,AL,Baldwin,30.2942,-87.5849
Hardeeville,SC,Jasper,32.2949,-81.0321
Latrobe,PA,Westmoreland,40.3125,-79.3825
Butler,NJ,Morris,40.999,-74.3472
Vinton,VA,Roanoke,37.2746,-79.8887
Sans Souci,SC,Greenville,34.8901,-82.4241
Prairie View,TX,Waller,30.0847,-95.9892
Island Lake,IL,McHenry,42.2782,-88.1999
Interlaken,CA,Santa Cruz,36.9505,-121.7363
Wyoming,MN,Chisago,45.3365,-92.9766
Grand Blanc,MI,Genesee,42.9258,-83.6181
Midway City,CA,Orange,33.7452,-117.9849
Montpelier,VT,Washington,44.2659,-72.5717
North Bay Village,FL,Miami-Dade,25.8487,-80.1535
Fruitvale,CO,Mesa,39.0933,-108.4789
Dalhart,TX,Dallam,36.058,-102.5123
Reserve,LA,St. John the Baptist,30.0741,-90.5557
Brook Highland,AL,Shelby,33.4359,-86.6849
Hillsdale,MI,Hillsdale,41.9267,-84.6356
Joshua,TX,Johnson,32.458,-97.3849
Scappoose,OR,Columbia,45.7582,-122.873
Robinwood,MD,Washington,39.6265,-77.663
Fletcher,NC,Henderson,35.4316,-82.5039
Farmington,AR,Washington,36.037,-94.2537
Waller,WA,Pierce,47.2035,-122.37
Port Jefferson,NY,Suffolk,40.9466,-73.0577
Charlestown,IN,Clark,38.427,-85.6677
Applewood,CO,Jefferson,39.7523,-105.1604
Newport,AR,Jackson,35.6234,-91.2322
Wahpeton,ND,Richland,46.2722,-96.6118
Port Jefferson Station,NY,Suffolk,40.9259,-73.0652
Lochbuie,CO,Weld,40.0118,-104.7271
Glastonbury Center,CT,Capitol,41.7016,-72.6002
Broadview,IL,Cook,41.8583,-87.8562
Westlake Village,CA,Los Angeles,34.1369,-118.822
Greenbriar,VA,Fairfax,38.8717,-77.397
Barberton,WA,Clark,45.7136,-122.6115
Leola,PA,Lancaster,40.0915,-76.1891
South Beloit,IL,Winnebago,42.4825,-89.026
South Boston,VA,Halifax,36.7132,-78.9135
South Weber,UT,Davis,41.1334,-111.9393
Silvis,IL,Rock Island,41.4976,-90.4101
Pukalani,HI,Maui,20.8329,-156.3415
Travelers Rest,SC,Greenville,34.9582,-82.4412
Southwood Acres,CT,Capitol,41.9582,-72.5726
Lexington,TN,Henderson,35.6618,-88.3944
Three Rivers,MI,St. Joseph,41.947,-85.6281
Big Rapids,MI,Mecosta,43.6992,-85.4806
Woodland Park,CO,Teller,38.9985,-105.0594
Whitmore Lake,MI,Washtenaw,42.4258,-83.753
Heber,CA,Imperial,32.7325,-115.5294
Dexter,MO,Stoddard,36.7928,-89.9632
Gold River,CA,Sacramento,38.6268,-121.2488
Grove City,PA,Mercer,41.1572,-80.0894
Lincolnshire,IL,Lake,42.1958,-87.9182
Basking Ridge,NJ,Somerset,40.7061,-74.5568
Ashland,WI,Ashland,46.5799,-90.8713
Woodfin,NC,Buncombe,35.6457,-82.5915
Golden Valley,AZ,Mohave,35.206,-114.2327
Oak Grove,KY,Christian,36.6686,-87.4216
Center Moriches,NY,Suffolk,40.8004,-72.7958
Bernardsville,NJ,Somerset,40.7268,-74.5918
Albertville,MN,Wright,45.2364,-93.6618
Congers,NY,Rockland,41.1491,-73.9457
Perry,IA,Dallas,41.8387,-94.0938
Plain City,UT,Weber,41.3071,-112.0877
Sunnyvale,TX,Dallas,32.7974,-96.5577
Luquillo,PR,Luquillo,18.3719,-65.7221
Mont Belvieu,TX,Chambers,29.8518,-94.8775
Homestead Meadows South,TX,El Paso,31.811,-106.1643
St. Joseph,MI,Berrien,42.0968,-86.4849
Humboldt,TN,Gibson,35.8271,-88.9058
Siler City,NC,Chatham,35.7251,-79.456
Bradford,PA,McKean,41.9605,-78.6412
West Dundee,IL,Kane,42.0981,-88.3066
Navasota,TX,Grimes,30.3873,-96.0901
St. Martin,MS,Jackson,30.44,-88.8652
Oak Hills,CA,San Bernardino,34.391,-117.4123
Camden,SC,Kershaw,34.257,-80.609
Yreka,CA,Siskiyou,41.7291,-122.6312
Ripon,WI,Fond du Lac,43.8436,-88.8386
Campbell,OH,Mahoning,41.0777,-80.5903
Arroyo,PR,Arroyo,17.9706,-66.0598
Gresham Park,GA,DeKalb,33.7053,-84.3155
Fort Belvoir,VA,Fairfax,38.7119,-77.1459
Jackson,WI,Washington,43.3233,-88.1666
Blair,NE,Washington,41.5416,-96.1359
Wagoner,OK,Wagoner,35.9645,-95.3785
Quincy,FL,Gadsden,30.5661,-84.5858
Middleborough Center,MA,Plymouth,41.8945,-70.926
Ponchatoula,LA,Tangipahoa,30.4402,-90.4428
Withamsville,OH,Clermont,39.0628,-84.2808
North Patchogue,NY,Suffolk,40.7833,-73.0234
Westmere,NY,Albany,42.6884,-73.8744
Glen Ridge,NJ,Essex,40.8041,-74.2043
Grand Ledge,MI,Eaton,42.7534,-84.7448
Auburn,GA,Barrow,34.0156,-83.8319
Ripley,TN,Lauderdale,35.7449,-89.5358
Inverness Highlands South,FL,Citrus,28.8007,-82.3371
Webster City,IA,Hamilton,42.4622,-93.8168
South San Gabriel,CA,Los Angeles,34.0488,-118.0961
Brigantine,NJ,Atlantic,39.4138,-74.3787
Bellwood,VA,Chesterfield,37.406,-77.4363
Palmyra,PA,Lebanon,40.3099,-76.5943
Brunswick,MD,Frederick,39.318,-77.6253
Fort Dix,NJ,Burlington,40.006,-74.6089
Jefferson,WI,Jefferson,43.0044,-88.8084
Round Lake Park,IL,Lake,42.3309,-88.075
Brevard,NC,Transylvania,35.2438,-82.7265
Garden City Park,NY,Nassau,40.7435,-73.6639
Bonner Springs,KS,Wyandotte,39.0817,-94.8776
Sabana Seca,PR,Toa Baja,18.4273,-66.1809
Four Corners,MD,Montgomery,39.0235,-77.0102
Jersey Village,TX,Harris,29.8903,-95.5721
Cleveland,TX,Liberty,30.3381,-95.0908
Quincy,WA,Grant,47.2344,-119.853
Princeton,IL,Bureau,41.3807,-89.464
Farr West,UT,Weber,41.3015,-112.0318
Baldwinsville,NY,Onondaga,43.1578,-76.3325
Lucas,TX,Collin,33.0942,-96.5797
Dayton,MN,Hennepin,45.1906,-93.4758
Albion,MI,Calhoun,42.2478,-84.7572
Mount Ivy,NY,Rockland,41.1927,-74.0296
Glenside,PA,Montgomery,40.1032,-75.1517
Bloomingdale,NJ,Passaic,41.03,-74.3319
Boonville,MO,Cooper,38.9587,-92.7472
Fanwood,NJ,Union,40.6417,-74.3857
Inverness,IL,Cook,42.1153,-88.1019
Shorewood,MN,Hennepin,44.9034,-93.5905
Watsessing,NJ,Essex,40.7866,-74.2007
Manhasset,NY,Nassau,40.7884,-73.6943
Mount Horeb,WI,Dane,43.006,-89.7316
St. Johns,MI,Clinton,43.0006,-84.5554
Wellington,KS,Sumner,37.2625,-97.426
Tyrone,GA,Fayette,33.4752,-84.5941
Providence Village,TX,Denton,33.238,-96.9583
Gettysburg,PA,Adams,39.8304,-77.2339
Makawao,HI,Maui,20.848,-156.319
Park City,KS,Sedgwick,37.8101,-97.3256
Ilion,NY,Herkimer,43.0114,-75.0396
Park City,IL,Lake,42.3521,-87.8914
Fairlawn,OH,Summit,41.1271,-81.6216
Ruidoso,NM,Lincoln,33.3646,-105.6434
Emmett,ID,Gem,43.8693,-116.4916
Ludington,MI,Mason,43.9573,-86.4434
Mansfield Center,MA,Bristol,42.0225,-71.218
Etowah,NC,Henderson,35.3061,-82.5902
Larkfield-Wikiup,CA,Sonoma,38.513,-122.7536
Twin Lakes,CO,Adams,39.8229,-105.0036
Kenton,OH,Hardin,40.6449,-83.6093
Ellwood City,PA,Lawrence,40.8619,-80.2829
Lake Dallas,TX,Denton,33.1279,-97.0234
Catoosa,OK,Rogers,36.1834,-95.768
Hales Corners,WI,Milwaukee,42.9409,-88.0491
Northridge,OH,Clark,39.9971,-83.777
Southeast Arcadia,FL,DeSoto,27.1862,-81.8521
Earlimart,CA,Tulare,35.8914,-119.2721
Parkville,MO,Platte,39.2005,-94.7225
Seward,NE,Seward,40.9099,-97.0957
Lamar,CO,Prowers,38.074,-102.6154
Canfield,OH,Mahoning,41.0291,-80.7698
Jennings Lodge,OR,Clackamas,45.3927,-122.6152
Kill Devil Hills,NC,Dare,36.0167,-75.6699
New Albany,MS,Union,34.4909,-89.0201
South Apopka,FL,Orange,28.657,-81.5058
Fairwood,MD,Prince George's,38.9565,-76.778
Marion,NC,McDowell,35.6777,-82.0017
Cherry Valley,CA,Riverside,33.9797,-116.9694
McGregor,FL,Lee,26.5611,-81.9134
Farmville,VA,Prince Edward,37.2959,-78.4002
Clear Lake,IA,Cerro Gordo,43.1347,-93.374
Oroville East,CA,Butte,39.4947,-121.4866
Collinsville,VA,Henry,36.7215,-79.9122
Oak Ridge,NC,Guilford,36.174,-79.9916
Long Branch,VA,Fairfax,38.8302,-77.2713
Mystic Island,NJ,Ocean,39.5659,-74.3831
Hudsonville,MI,Ottawa,42.8632,-85.8627
Piedmont,OK,Canadian,35.6781,-97.7526
Santa Clara,UT,Washington,37.1312,-113.656
Clinton,SC,Laurens,34.4781,-81.8638
Jerseyville,IL,Jersey,39.1176,-90.327
Hubbard,OH,Trumbull,41.1595,-80.5672
Ashland,VA,Hanover,37.7597,-77.4716
Bondurant,IA,Polk,41.6985,-93.4556
London,KY,Laurel,37.1175,-84.0767
Decorah,IA,Winneshiek,43.3012,-91.7839
Ojai,CA,Ventura,34.4488,-119.2469
Burton,SC,Beaufort,32.4232,-80.7456
Inverness,FL,Citrus,28.8416,-82.3418
Pittston,PA,Luzerne,41.3272,-75.7888
Wickenburg,AZ,Maricopa,33.9837,-112.7669
Dunellen,NJ,Middlesex,40.5903,-74.4656
Monahans,TX,Ward,31.6289,-103.0403
Hewlett,NY,Nassau,40.6422,-73.6942
Southwest Ranches,FL,Broward,26.0476,-80.3751
Lakes of the Four Seasons,IN,Lake,41.4074,-87.2202
River Oaks,TX,Tarrant,32.7767,-97.3985
White Oak,PA,Allegheny,40.3415,-79.8008
Franklin,CA,Merced,37.3275,-120.5321
Fort Lee,VA,Prince George,37.2357,-77.3325
Red Chute,LA,Bossier,32.5732,-93.6059
Fort Scott,KS,Bourbon,37.8283,-94.7038
Cottage Grove,WI,Dane,43.0922,-89.2054
Fairfax,CA,Marin,37.9886,-122.5952
Woodlake,VA,Chesterfield,37.4215,-77.6783
Enoch,UT,Iron,37.7669,-113.0449
Pikeville,KY,Pike,37.4806,-82.5262
Lander,WY,Fremont,42.8312,-108.7599
West Livingston,TX,Polk,30.6957,-95.0097
Mila Doce,TX,Hidalgo,26.223,-97.9601
Utuado,PR,Utuado,18.27,-66.7048
Waikele,HI,Honolulu,21.4025,-158.0058
North Bend,WA,King,47.49,-121.7741
Cotati,CA,Sonoma,38.3278,-122.7092
Breaux Bridge,LA,St. Martin,30.2829,-91.9043
Williston Park,NY,Nassau,40.7587,-73.6465
Swainsboro,GA,Emanuel,32.5866,-82.3345
Independence,OH,Cuyahoga,41.378,-81.6385
Odessa,FL,Pasco,28.1821,-82.553
Tuttle,OK,Grady,35.3068,-97.7564
Mount Sterling,KY,Montgomery,38.0648,-83.9472
Mantua,VA,Fairfax,38.8526,-77.2571
North Weeki Wachee,FL,Hernando,28.5592,-82.5537
Savage,MD,Howard,39.1485,-76.8228
Hughson,CA,Stanislaus,37.602,-120.866
Knoxville,IA,Marion,41.3188,-93.1024
Iron Mountain,MI,Dickinson,45.8275,-88.0599
Kaufman,TX,Kaufman,32.5766,-96.3158
Creston,IA,Union,41.0598,-94.365
New Cumberland,PA,Cumberland,40.2297,-76.8764
Chehalis,WA,Lewis,46.6638,-122.965
DuBois,PA,Clearfield,41.1223,-78.7565
Lely Resort,FL,Collier,26.0889,-81.7031
Hastings,MI,Barry,42.6498,-85.2886
Bull Run,VA,Fairfax,38.8396,-77.4897
Sebastopol,CA,Sonoma,38.4001,-122.8275
Marshfield,MO,Webster,37.3424,-92.9107
Woodlake,CA,Tulare,36.4122,-119.1
Madras,OR,Jefferson,44.6483,-121.139
Berlin,NJ,Camden,39.7915,-74.9374
Brighton,MI,Livingston,42.5298,-83.7848
Haddon Heights,NJ,Camden,39.8792,-75.0645
Blandon,PA,Berks,40.4447,-75.8799
Eagle,CO,Eagle,39.6366,-106.8125
Arcadia,FL,DeSoto,27.2215,-81.8585
Longboat Key,FL,Manatee,27.3926,-82.6341
Vernon,WI,Waukesha,42.884,-88.2494
Kenai,AK,Kenai Peninsula,60.5619,-151.1985
Crookston,MN,Polk,47.7747,-96.6062
Marengo,IL,McHenry,42.2299,-88.6163
Tell City,IN,Perry,37.9529,-86.7595
St. Rose,LA,St. Charles,29.9649,-90.3088
Batesville,MS,Panola,34.3148,-89.9249
Old Town,ME,Penobscot,44.9491,-68.7249
Escalon,CA,San Joaquin,37.7912,-120.9982
Caribou,ME,Aroostook,46.8662,-67.992
Homeland Park,SC,Anderson,34.4644,-82.6593
Hartsville,SC,Darlington,34.3675,-80.0829
Gridley,CA,Butte,39.3622,-121.6971
Page,AZ,Coconino,36.9426,-111.5071
Shields,MI,Saginaw,43.4211,-84.0747
Great Neck Plaza,NY,Nassau,40.7869,-73.7262
Floresville,TX,Wilson,29.1451,-98.1651
Palmyra,NJ,Burlington,40.0025,-75.036
Wildewood,MD,St. Mary's,38.3035,-76.547
Umatilla,OR,Umatilla,45.9119,-119.3133
Bloomfield,NM,San Juan,36.7401,-107.9734
Pleasantville,NY,Westchester,41.1377,-73.7828
Hudson Falls,NY,Washington,43.3042,-73.5819
Thompson's Station,TN,Williamson,35.8106,-86.9003
Alta Sierra,CA,Nevada,39.1237,-121.0523
Sky Lake,FL,Orange,28.4611,-81.3913
Zebulon,NC,Wake,35.8329,-78.3158
Waikoloa Village,HI,Hawaii,19.9443,-155.8053
Dunbar,WV,Kanawha,38.3688,-81.7345
Floris,VA,Fairfax,38.9347,-77.4084
Alamo Heights,TX,Bexar,29.4828,-98.4682
Dry Run,OH,Hamilton,39.1049,-84.3312
Forestbrook,SC,Horry,33.7242,-78.9677
Taft,CA,Kern,35.1268,-119.4243
McCook,NE,Red Willow,40.2046,-100.6216
Kentfield,CA,Marin,37.9481,-122.5497
Newberry,FL,Alachua,29.6382,-82.6061
Hitchcock,TX,Galveston,29.2949,-95.03
Briarcliff Manor,NY,Westchester,41.14,-73.8438
Lockwood,MT,Yellowstone,45.8199,-108.4072
Commerce,GA,Jackson,34.2134,-83.4733
Viola,NY,Rockland,41.1288,-74.0855
Broadview Park,FL,Broward,26.0978,-80.209
Pocahontas,AR,Randolph,36.2635,-90.9706
Trumann,AR,Poinsett,35.677,-90.5259
Lampasas,TX,Lampasas,31.064,-98.1824
Boyes Hot Springs,CA,Sonoma,38.3126,-122.4888
Nibley,UT,Cache,41.6726,-111.8461
Cumming,GA,Forsyth,34.2063,-84.1339
Union,KY,Boone,38.9469,-84.6729
Belen,NM,Valencia,34.7115,-106.7986
East Shoreham,NY,Suffolk,40.946,-72.8811
Oakdale,NY,Suffolk,40.7375,-73.1344
Charles City,IA,Floyd,43.0646,-92.6745
Belle Plaine,MN,Scott,44.6196,-93.7606
Ancient Oaks,PA,Lehigh,40.536,-75.5852
Highlands,TX,Harris,29.813,-95.0577
Forest City,NC,Rutherford,35.3339,-81.8702
Freeland,MI,Saginaw,43.5198,-84.1124
Macclenny,FL,Baker,30.2809,-82.1253
Clover Creek,WA,Pierce,47.1404,-122.3827
San Antonio,PR,Dorado,18.4471,-66.2995
La Follette,TN,Campbell,36.3718,-84.1256
Lexington,VA,Lexington,37.7825,-79.4441
New London,WI,Waupaca,44.3949,-88.7395
Laurel Hill,VA,Fairfax,38.7026,-77.2422
Northport,NY,Suffolk,40.9038,-73.3447
Kimberly,WI,Outagamie,44.267,-88.3378
Villa Hills,KY,Kenton,39.0656,-84.5949
Carrollton,VA,Isle of Wight,36.9382,-76.5238
Washington,IA,Washington,41.2981,-91.6928
Garnet,CA,Riverside,33.9179,-116.4796
University Park,IL,Will,41.4461,-87.7154
Beacon Square,FL,Pasco,28.2118,-82.7504
Greenville,AL,Butler,31.8437,-86.638
Rapid Valley,SD,Pennington,44.0674,-103.1223
Bellbrook,OH,Greene,39.6383,-84.0864
Chesterland,OH,Geauga,41.5269,-81.3545
Archbald,PA,Lackawanna,41.5077,-75.5453
Scottsburg,IN,Scott,38.6853,-85.7831
Flatwoods,KY,Greenup,38.521,-82.7196
Cedarhurst,NY,Nassau,40.6252,-73.7278
Bermuda Dunes,CA,Riverside,33.7435,-116.2874
Nuevo,CA,Riverside,33.8011,-117.1414
Parkwood,WA,Kitsap,47.5266,-122.5986
Wauseon,OH,Fulton,41.5532,-84.141
Meraux,LA,St. Bernard,29.9284,-89.9179
Scotia,NY,Schenectady,42.8321,-73.9607
Aurora,MO,Lawrence,36.9673,-93.7184
Montevallo,AL,Shelby,33.1246,-86.8477
Oceano,CA,San Luis Obispo,35.1019,-120.6088
Acton,CA,Los Angeles,34.4956,-118.1858
Rumson,NJ,Monmouth,40.3626,-74.0046
San Isidro,PR,Canóvanas,18.3921,-65.8844
Riverdale Park,MD,Prince George's,38.9643,-76.9266
Emerson,NJ,Bergen,40.9748,-74.024
Nappanee,IN,Elkhart,41.4451,-85.994
Wollochet,WA,Pierce,47.2828,-122.5768
Whitinsville,MA,Worcester,42.1146,-71.6688
Winters,CA,Yolo,38.532,-121.9781
Walled Lake,MI,Oakland,42.5379,-83.4786
Nebraska City,NE,Otoe,40.6762,-95.8613
Mammoth Lakes,CA,Mono,37.6273,-118.99
Clewiston,FL,Hendry,26.7529,-80.9399
Georgetown,DE,Sussex,38.6894,-75.3872
Ben Lomond,CA,Santa Cruz,37.0782,-122.0881
Middletown,PA,Northampton,40.644,-75.3244
North Riverside,IL,Cook,41.8461,-87.8263
La Junta,CO,Otero,37.9791,-103.5471
Cos Cob,CT,Western Connecticut,41.0513,-73.5934
East Hills,NY,Nassau,40.7958,-73.6292
Washington,NJ,Warren,40.7587,-74.9825
Pacific,MO,Franklin,38.4809,-90.754
South Haven,IN,Porter,41.5438,-87.1367
Radisson,NY,Onondaga,43.1824,-76.2988
Taneytown,MD,Carroll,39.6569,-77.1683
Sausalito,CA,Marin,37.8581,-122.4933
Globe,AZ,Gila,33.387,-110.7513
Salem,IL,Marion,38.6279,-88.9591
Monticello,NY,Sullivan,41.6522,-74.6874
Rayne,LA,Acadia,30.2403,-92.2668
Mims,FL,Brevard,28.6929,-80.8468
Clarkston,WA,Asotin,46.4161,-117.0505
Tolleson,AZ,Maricopa,33.4484,-112.256
Dade City,FL,Pasco,28.3565,-82.1942
Winfield,IN,Lake,41.4097,-87.2623
Wharton,NJ,Morris,40.8998,-74.5808
Centerville,SC,Anderson,34.5257,-82.7161
King,NC,Stokes,36.2769,-80.3566
Bremen,GA,Haralson,33.7085,-85.1495
Pinson,AL,Jefferson,33.7055,-86.6678
Richland,MS,Rankin,32.2309,-90.1591
Savannah,TN,Hardin,35.221,-88.236
Yorketown,NJ,Monmouth,40.3064,-74.3385
River Rouge,MI,Wayne,42.2731,-83.1245
Staples,CT,Western Connecticut,41.1508,-73.3283
Calumet Park,IL,Cook,41.665,-87.6577
Brockport,NY,Monroe,43.2137,-77.9404
Gonzales,TX,Gonzales,29.5126,-97.4472
Lacy-Lakeview,TX,McLennan,31.6292,-97.1052
Glenolden,PA,Delaware,39.8996,-75.2919
Wailua Homesteads,HI,Kauai,22.065,-159.3771
South Cleveland,TN,Bradley,35.1096,-84.9097
Keyport,NJ,Monmouth,40.4328,-74.2011
Russellville,KY,Logan,36.8394,-86.895
Baywood,NY,Suffolk,40.7533,-73.2899
White Knoll,SC,Lexington,33.8902,-81.2391
Laurel,MT,Yellowstone,45.6735,-108.7707
